0.709222, 0.0103256, 0.164216
0.491245, 0.847523, 0.183328
0.972334, 0.0962423, 0.78599
0.778463, 0.446986, 0.9259
0.180928, 0.554887, 0.0953067
0.70181, 0.732077, 0.739725
0.357946, 0.933021, 0.909719
0.264168, 0.805724, 0.64944
0.815422, 0.358905, 0.95054
0.246049, 0.183111, 0.753941
0.776671, 0.180424, 0.959687
0.046265, 0.375527, 0.0191042
0.164904, 0.690641, 0.0840815
0.936903, 0.10764, 0.139305
0.168272, 0.224588, 0.362318
0.99556, 0.520837, 0.513146
0.253483, 0.123753, 0.754332
0.355954, 0.621209, 0.409288
0.806627, 0.236971, 0.0260725
0.123079, 0.599943, 0.780435
0.0415938, 0.889522, 0.479091
0.405644, 0.444877, 0.496383
0.385724, 0.531502, 0.735369
0.683969, 0.575134, 0.956805
0.581721, 0.124432, 0.536963
0.808854, 0.557027, 0.704107
0.674383, 0.83449, 0.565785
0.666415, 0.256925, 0.557111
0.292263, 0.420824, 0.154946
0.909507, 0.445825, 0.043096
0.0501293, 0.927661, 0.104086
0.162528, 0.687567, 0.942792
0.765851, 0.990486, 0.502619
0.0940086, 0.428873, 0.329239
0.0509477, 0.242452, 0.69832
0.251737, 0.566438, 0.918054
0.0612696, 0.106084, 0.963287
0.0939746, 0.195211, 0.65745
0.199739, 0.795905, 0.400696
0.572069, 0.208993, 0.0332435
0.613931, 0.568432, 0.544032
0.403094, 0.180829, 0.35281
0.221621, 0.0930393, 0.354194
0.803367, 0.128458, 0.0313867
0.07453, 0.39861, 0.656655
0.728254, 0.633091, 0.692557
0.193297, 0.27509, 0.0412028
0.939946, 0.328463, 0.69466
0.358394, 0.858922, 0.853812
0.903328, 0.134848, 0.590209
0.219375, 0.553168, 0.68516
0.704133, 0.120997, 0.484175
0.306798, 0.272349, 0.96231
0.943641, 0.285954, 0.973934
0.654092, 0.259887, 0.965643
0.754785, 0.20778, 0.519779
0.938665, 0.480058, 0.0478455
0.419473, 0.661638, 0.42161
0.57571, 0.242006, 0.562207
0.29882, 0.0421025, 0.61083
0.126602, 0.701113, 0.0893773
0.489839, 0.318376, 0.545913
0.637836, 0.133504, 0.239144
0.0925279, 0.337228, 0.0381427
0.701476, 0.704318, 0.878865
0.886432, 0.425304, 0.796558
0.719568, 0.325215, 0.242139
0.0901912, 0.00358411, 0.169582
0.968605, 0.930694, 0.592444
0.331523, 0.351999, 0.44146
0.760896, 0.671547, 0.599647
0.274619, 0.565318, 0.194196
0.176525, 0.985354, 0.442107
0.943009, 0.86117, 0.549958
0.942312, 0.46684, 0.316061
0.42467, 0.907837, 0.194396
0.211039, 0.235818, 0.191204
0.594454, 0.198393, 0.617526
0.752082, 0.170518, 0.0110996
0.331141, 0.617426, 0.49838
0.781719, 0.242041, 0.0103355
0.25341, 0.999767, 0.437261
0.357449, 0.926677, 0.971548
0.0941049, 0.965024, 0.163022
0.0269622, 0.959852, 0.970527
0.0302902, 0.419973, 0.293832
0.0557958, 0.952858, 0.640599
0.724751, 0.836158, 0.0236046
0.0671236, 0.391, 0.527129
0.425203, 0.247977, 0.594829
0.912666, 0.413053, 0.597444
0.790355, 0.639548, 0.186387
0.0046937, 0.663457, 0.193266
0.204476, 0.477182, 0.948149
0.634002, 0.941306, 0.941821
0.473081, 0.645138, 0.745119
0.73374, 0.358507, 0.482585
0.57736, 0.86806, 0.925925
0.256697, 0.538647, 0.161147
0.702437, 0.445122, 0.875534
0.441635, 0.291171, 0.36902
0.0817474, 0.0136809, 0.254296
0.566779, 0.4263, 0.847569
0.220119, 0.188509, 0.79072
0.216925, 0.828599, 0.166368
0.532217, 0.423738, 0.262942
0.621209, 0.965811, 0.0360016
0.1495, 0.822615, 0.666777
0.268796, 0.333338, 0.0980857
0.972732, 0.041213, 0.336379
0.132256, 0.122512, 0.0175509
0.406295, 0.326579, 0.714968
0.967104, 0.965479, 0.840032
0.455717, 0.105723, 0.969591
0.918843, 0.851808, 0.97203
0.348635, 0.517305, 0.91355
0.334238, 0.507964, 0.164167
0.976614, 0.19022, 0.850197
0.556553, 0.750071, 0.192558
0.280618, 0.523785, 0.200317
0.100049, 0.429818, 0.233613
0.676769, 0.361946, 0.962522
0.739886, 0.198157, 0.433258
0.260477, 0.0285222, 0.629755
0.833961, 0.462944, 0.168568
0.129174, 0.619942, 0.543725
0.154754, 0.615897, 0.764195
0.509052, 0.0991189, 0.165585
0.0423287, 0.860779, 0.226966
0.655052, 0.978824, 0.146314
0.680905, 0.740587, 0.910923
0.302149, 0.176432, 0.0379703
0.717993, 0.753089, 0.403356
0.801177, 0.382105, 0.966542
0.0779717, 0.393691, 0.1904
0.741484, 0.558712, 0.911427
0.359561, 0.050214, 0.188066
0.916025, 0.691509, 0.745302
0.814088, 0.299643, 0.704238
0.199526, 0.294749, 0.898513
0.159286, 0.788962, 0.723519
0.466259, 0.880273, 0.337159
0.984213, 0.681119, 0.600628
0.15549, 0.226769, 0.349596
0.442506, 0.22775, 0.709644
0.363925, 0.902298, 0.259632
0.654008, 0.141393, 0.677775
0.765716, 0.814717, 0.365396
0.339525, 0.618858, 0.778961
0.411162, 0.184704, 0.326215
0.716388, 0.0563976, 0.712052
0.704202, 0.186185, 0.865668
0.365675, 0.459728, 0.575015
0.388875, 0.792781, 0.839039
0.0246342, 0.280616, 0.628091
0.163652, 0.591829, 0.791757
0.180888, 0.47349, 0.351788
0.948886, 0.916706, 0.979267
0.46215, 0.636406, 0.0155859
0.277167, 0.321862, 0.160317
0.289235, 0.839039, 0.125947
0.825239, 0.992725, 0.248621
0.990319, 0.135065, 0.0486484
0.0673915, 0.514391, 0.0400369
0.600486, 0.694291, 0.854257
0.23797, 0.204061, 0.700319
0.422115, 0.685079, 0.953954
0.969291, 0.809555, 0.571408
0.939157, 0.762331, 0.47448
0.503933, 0.668736, 0.906146
0.357545, 0.944336, 0.512846
0.596943, 0.667474, 0.381188
0.397546, 0.459309, 0.812701
0.497048, 0.0431553, 0.67882
0.507203, 0.723379, 0.887398
0.382299, 0.849173, 0.392002
0.220912, 0.690249, 0.761539
0.81007, 0.190729, 0.385285
0.971343, 0.921611, 0.571597
0.664894, 0.260016, 0.282469
0.342293, 0.754049, 0.260434
0.629615, 0.222823, 0.301248
0.465496, 0.252607, 0.696121
0.779053, 0.251123, 0.944939
0.129323, 0.0494723, 0.394388
0.398251, 0.300367, 0.54792
0.205464, 0.733394, 0.766249
0.00308686, 0.851259, 0.823739
0.833082, 0.956645, 0.566152
0.479937, 0.00836325, 0.0722349
0.994766, 0.438642, 0.989715
0.520745, 0.950028, 0.496502
0.874929, 0.859186, 0.194598
0.279368, 0.072915, 0.595117
0.27426, 0.196925, 0.20418
0.94811, 0.763136, 0.158138
0.251398, 0.192717, 0.884678
0.240302, 0.355657, 0.431662
0.686745, 0.76127, 0.476478
0.567564, 0.258286, 0.929032
0.17213, 0.95964, 0.607945
0.964027, 0.565215, 0.695781
0.875526, 0.843927, 0.825794
0.0699338, 0.772053, 0.690171
0.876945, 0.788151, 0.449449
0.67201, 0.482165, 0.471679
0.214708, 0.581239, 0.663561
0.483302, 0.836824, 0.43966
0.186344, 0.0505233, 0.28181
0.0554228, 0.471193, 0.34767
0.204168, 0.645884, 0.60855
0.781393, 0.0448561, 0.381308
0.931361, 0.146655, 0.640029
0.077231, 0.41274, 0.30795
0.511102, 0.108497, 0.211133
0.571862, 0.162608, 0.788482
0.0571142, 0.788855, 0.954885
0.188272, 0.41016, 0.0428167
0.00803726, 0.543585, 0.564786
0.0517619, 0.340654, 0.22661
0.624051, 0.894738, 0.277299
0.833081, 0.232736, 0.616276
0.612289, 0.211917, 0.807094
0.54581, 0.472101, 0.650276
0.473675, 0.803821, 0.515641
0.524039, 0.403587, 0.778811
0.251505, 0.660301, 0.627947
0.0938311, 0.606612, 0.656706
0.736864, 0.117714, 0.958637
0.707988, 0.570176, 0.655198
0.99301, 0.793285, 0.399223
0.232735, 0.989725, 0.779818
0.269474, 0.181055, 0.760608
0.491876, 0.407084, 0.0926598
0.0859387, 0.343206, 0.354917
0.486989, 0.294709, 0.0538253
0.785864, 0.803096, 0.918738
0.495224, 0.691719, 0.497277
0.641661, 0.901969, 0.703285
0.236546, 0.990345, 0.766914
0.237452, 0.383501, 0.588678
0.581445, 0.511017, 0.652648
0.256199, 0.681349, 0.535579
0.0460611, 0.33653, 0.488152
0.759316, 0.106694, 0.66544
0.0231892, 0.363276, 0.352885
0.939429, 0.797224, 0.714376
0.550975, 0.364694, 0.881789
0.438068, 0.119778, 0.954617
0.715571, 0.146981, 0.885351
0.393521, 0.593249, 0.329467
0.35817, 0.519564, 0.458901
0.417592, 0.00470396, 0.775149
0.0199562, 0.255163, 0.419031
0.37647, 0.818384, 0.204286
0.754032, 0.445283, 0.0511734
0.0449474, 0.720298, 0.282424
0.832184, 0.251167, 0.078096
0.495181, 0.666564, 0.255624
0.299909, 0.796986, 0.640712
0.119113, 0.631153, 0.758107
0.270747, 0.442159, 0.410052
0.483851, 0.175863, 0.178104
0.924307, 0.499335, 0.755702
0.274668, 0.403851, 0.866523
0.969948, 0.240464, 0.408317
0.651794, 0.681017, 0.575117
0.170191, 0.994896, 0.538723
0.214758, 0.0320496, 0.826087
0.026227, 0.134202, 0.760428
0.519978, 0.448476, 0.873594
0.734028, 0.520678, 0.252026
0.493627, 0.248922, 0.775259
0.401544, 0.600004, 0.47933
0.127788, 0.521061, 0.293725
0.8448, 0.241277, 0.474657
0.88693, 0.469325, 0.266008
0.7824, 0.732967, 0.70618
0.283498, 0.975426, 0.245266
0.677955, 0.901938, 0.445476
0.3624, 0.907947, 0.0145794
0.49103, 0.37289, 0.602921
0.184232, 0.506586, 0.187871
0.977662, 0.35831, 0.629532
0.963801, 0.856007, 0.904897
0.830104, 0.577269, 0.417492
0.0924211, 0.0144631, 0.698994
0.0140456, 0.525851, 0.444286
0.196756, 0.258892, 0.262859
0.532716, 0.761263, 0.891928
0.489143, 0.323462, 0.486745
0.0018763, 0.496734, 0.589126
0.0247726, 0.424709, 0.496516
0.393485, 0.485251, 0.615971
0.47786, 0.761504, 0.0855065
0.413941, 0.227491, 0.249317
0.181024, 0.479853, 0.481803
0.121961, 0.0309292, 0.885734
0.0832123, 0.329967, 0.635231
0.0662511, 0.354842, 0.817892
0.084133, 0.651973, 0.458013
0.91799, 0.500468, 0.956218
0.260319, 0.702225, 0.562199
0.766725, 0.0176095, 0.347236
0.123062, 0.611492, 0.321711
0.884691, 0.256272, 0.648451
0.227728, 0.67361, 0.501756
0.0204813, 0.256694, 0.339566
0.951764, 0.533759, 0.189896
0.604364, 0.90042, 0.680189
0.687773, 0.808182, 0.957078
0.274072, 0.101051, 0.716486
0.261954, 0.364734, 0.764471
0.798525, 0.66016, 0.134294
0.285544, 0.100616, 0.667733
0.746128, 0.972234, 0.268844
0.961183, 0.152318, 0.467077
0.784201, 0.220502, 0.922641
0.689164, 0.913403, 0.759814
0.993432, 0.758496, 0.907869
0.461671, 0.0906648, 0.434506
0.480554, 0.42917, 0.035742
0.159901, 0.717421, 0.822859
0.429273, 0.582906, 0.611792
0.186774, 0.22835, 0.378394
0.266934, 0.352899, 0.0700107
0.0251868, 0.991027, 0.0709305
0.604118, 0.630589, 0.260939
0.244821, 0.0389361, 0.185713
0.258336, 0.148013, 0.440411
0.0924538, 0.625238, 0.212675
0.943217, 0.916848, 0.873471
0.138926, 0.48353, 0.962754
0.774399, 0.258542, 0.448494
0.945196, 0.406099, 0.0304618
0.556025, 0.678258, 0.905752
0.213913, 0.351911, 0.0703726
0.681804, 0.388067, 0.631728
0.485809, 0.734405, 0.00943955
0.955416, 0.477561, 0.940481
0.336415, 0.74687, 0.962514
0.506233, 0.260086, 0.800863
0.503174, 0.318447, 0.184118
0.44545, 0.483421, 0.595091
0.88271, 0.560797, 0.718196
0.952572, 0.57539, 0.920563
0.700639, 0.648627, 0.0854644
0.741292, 0.786506, 0.196374
0.077885, 0.769154, 0.13991
0.58952, 0.967637, 0.715825
0.756412, 0.130243, 0.804236
0.838988, 0.259004, 0.40236
0.316124, 0.80546, 0.00248138
0.513008, 0.851939, 0.0595387
0.364928, 0.0219975, 0.0499813
0.980097, 0.353812, 0.035958
0.382544, 0.235198, 0.820585
0.109991, 0.552774, 0.320145
0.10988, 0.78081, 0.166966
0.723141, 0.178732, 0.997065
0.58579, 0.350458, 0.71889
0.504936, 0.700352, 0.74901
0.427527, 0.799692, 0.828274
0.904065, 0.741573, 0.0614404
0.149673, 0.873574, 0.661022
0.863577, 0.362083, 0.133359
0.927579, 0.383984, 0.748296
0.3032, 0.930166, 0.391957
0.783051, 0.664917, 0.782464
0.477081, 0.9551, 0.0709583
0.423576, 0.0541359, 0.803446
0.374034, 0.935163, 0.0428982
0.713008, 0.106173, 0.0527127
0.559906, 0.313143, 0.42305
0.206732, 0.565503, 0.206478
0.943487, 0.871097, 0.632954
0.892631, 0.0897699, 0.324063
0.893118, 0.978339, 0.134297
0.856124, 0.0864045, 0.732565
0.717212, 0.324752, 0.166178
0.77685, 0.451808, 0.205883
0.298006, 0.761196, 0.152289
0.0107874, 0.273301, 0.794932
0.935083, 0.621066, 0.174118
0.704354, 0.919064, 0.45136
0.994287, 0.666467, 0.901305
0.45139, 0.571739, 0.321977
0.400116, 0.759831, 0.738869
0.509465, 0.800099, 0.029305
0.465272, 0.39197, 0.575704
0.00719798, 0.00227777, 0.524547
0.175353, 0.592381, 0.422554
0.758684, 0.725171, 0.216325
0.185058, 0.421612, 0.345846
0.907083, 0.541245, 0.593816
0.261285, 0.337727, 0.677302
0.520239, 0.95352, 0.361239
0.476367, 0.889836, 0.36685
0.317467, 0.964626, 0.893694
0.527016, 0.800253, 0.269391
0.856686, 0.104023, 0.568304
0.971459, 0.704775, 0.11593
0.331886, 0.263598, 0.7272
0.585023, 0.420532, 0.571524
0.612439, 0.627015, 0.565482
0.924362, 0.718708, 0.382067
0.232461, 0.669152, 0.857132
0.836963, 0.615144, 0.977544
0.0978758, 0.480486, 0.178501
0.0592375, 0.370849, 0.0247417
0.504318, 0.727315, 0.554407
0.950816, 0.71597, 0.0252155
0.509156, 0.0205257, 0.228352
0.445597, 0.145574, 0.883346
0.570148, 0.87545, 0.255613
0.111325, 0.472028, 0.446909
0.944175, 0.329316, 0.958323
0.671873, 0.299095, 0.780472
0.424888, 0.921838, 0.828927
0.650539, 0.371974, 0.0152697
0.402291, 0.413948, 0.778491
0.231124, 0.580385, 0.0872665
0.580637, 0.381651, 0.541272
0.823151, 0.0724079, 0.940586
0.930612, 0.0353484, 0.417595
0.431495, 0.208782, 0.273749
0.421517, 0.577523, 0.337912
0.448006, 0.247653, 0.111722
0.550386, 0.0772162, 0.266358
0.538708, 0.205348, 0.163098
0.757166, 0.12185, 0.772611
0.4124, 0.422479, 0.263665
0.121815, 0.917474, 0.7401
0.0549079, 0.305776, 0.418133
0.149413, 0.23802, 0.815535
0.759445, 0.636196, 0.138672
0.267996, 0.223744, 0.706524
0.086069, 0.801825, 0.46807
0.134443, 0.323242, 0.532339
0.279799, 0.765592, 0.689487
0.158107, 0.0735651, 0.702791
0.757862, 0.435272, 0.872506
0.714029, 0.976895, 0.860847
0.698495, 0.499639, 0.922089
0.826544, 0.367994, 0.561075
0.797795, 0.522582, 0.619887
0.0273597, 0.502216, 0.807788
0.35362, 0.248969, 0.383085
0.27795, 0.287498, 0.836337
0.984481, 0.687559, 0.80566
0.86745, 0.571667, 0.514699
0.982085, 0.803109, 0.0437183
0.0628996, 0.933109, 0.164979
0.0954471, 0.233906, 0.799205
0.652503, 0.540437, 0.709469
0.151131, 0.927951, 0.595457
0.254769, 0.761251, 0.997888
0.802166, 0.102835, 0.88135
0.019962, 0.863925, 0.269661
0.349071, 0.0964732, 0.93898
0.878942, 0.723308, 0.719389
0.958516, 0.126472, 0.233402
0.052726, 0.79755, 0.394176
0.0441548, 0.19589, 0.230857
0.486949, 0.301682, 0.249007
0.238577, 0.522338, 0.228708
0.797404, 0.258043, 0.770305
0.963386, 0.810677, 0.200103
0.157486, 0.868029, 0.417309
0.63122, 0.0591134, 0.49006
0.750254, 0.858253, 0.248745
0.468808, 0.6635, 0.502685
0.761444, 0.402476, 0.58433
0.38387, 0.285357, 0.681826
0.800229, 0.664657, 0.690301
0.0409854, 0.347316, 0.544179
0.86007, 0.713423, 0.606426
0.871924, 0.687683, 0.926477
0.652169, 0.866372, 0.340523
0.307466, 0.786076, 0.694325
0.0192019, 0.466642, 0.472677
0.929435, 0.192711, 0.98435
0.723391, 0.0943027, 0.09102
0.862048, 0.0801295, 0.332096
0.779095, 0.0246588, 0.279479
0.356881, 0.157732, 0.314608
0.545176, 0.663943, 0.144425
0.379472, 0.495346, 0.192345
0.895969, 0.395245, 0.556665
0.889495, 0.000781854, 0.705751
0.0699681, 0.999942, 0.575357
0.4666, 0.847066, 0.330323
0.75418, 0.0780885, 0.880477
0.16316, 0.837089, 0.474121
0.106102, 0.787469, 0.410867
0.364353, 0.135029, 0.77827
0.261696, 0.879689, 0.777194
0.834548, 0.715114, 0.624102
0.656115, 0.501267, 0.973314
0.631608, 0.834305, 0.794476
0.122987, 0.107227, 0.684037
0.895511, 0.219523, 0.61699
0.519755, 0.645864, 0.715027
0.0107988, 0.498934, 0.859494
0.199366, 0.358237, 0.757221
0.424664, 0.741631, 0.629751
0.934249, 0.0232, 0.282886
0.637957, 0.22652, 0.565743
0.737606, 0.054109, 0.604427
0.499504, 0.483261, 0.957789
0.869727, 0.539227, 0.487065
0.9821, 0.38642, 0.661398
0.41289, 0.507455, 0.673714
0.975621, 0.290875, 0.759349
0.589218, 0.423753, 0.22272
0.937836, 0.684969, 0.872586
0.200299, 0.604003, 0.143109
0.318412, 0.971116, 0.79993
0.324302, 0.125838, 0.0341859
0.131674, 0.437095, 0.697813
0.723592, 0.451027, 0.562793
0.50392, 0.232453, 0.666607
0.677414, 0.52896, 0.494729
0.48542, 0.768793, 0.889442
0.467782, 0.739488, 0.0206044
0.744775, 0.617312, 0.737677
0.153214, 0.0917438, 0.787744
0.869821, 0.483933, 0.80506
0.630827, 0.00662643, 0.2521
0.25137, 0.532534, 0.393887
0.669274, 0.491705, 0.309034
0.0478029, 0.546432, 0.696922
0.092329, 0.0781742, 0.373348
0.102635, 0.346541, 0.750424
0.929127, 0.441318, 0.947836
0.388515, 0.684616, 0.616622
0.975157, 0.527878, 0.172128
0.880459, 0.13659, 0.435312
0.0548916, 0.654395, 0.861276
0.721678, 0.377173, 0.385505
0.448674, 0.78355, 0.746798
0.192536, 0.21298, 0.921985
0.576766, 0.704502, 0.167299
0.913448, 0.955048, 0.0828337
0.459935, 0.365461, 0.795734
0.777539, 0.028595, 0.840822
0.727468, 0.889821, 0.620052
0.434299, 0.762468, 0.284748
0.0962864, 0.513389, 0.104584
0.755068, 0.290035, 0.948316
0.336907, 0.585875, 0.0826552
0.414537, 0.431792, 0.654215
0.35673, 0.263081, 0.565313
0.751002, 0.597188, 0.649858
0.366463, 0.109116, 0.862872
0.574097, 0.680437, 0.793248
0.23051, 0.292323, 0.259284
0.511313, 0.167859, 0.0604784
0.158739, 0.950014, 0.617747
0.892537, 0.25548, 0.531639
0.738813, 0.16996, 0.0768878
0.954865, 0.980304, 0.502366
0.586559, 0.894727, 0.982331
0.0891256, 0.019434, 0.692038
0.64709, 0.975547, 0.9017
0.143291, 0.090447, 0.937838
0.8953, 0.118746, 0.0155519
0.565084, 0.0114999, 0.784261
0.325112, 0.401165, 0.106409
0.984355, 0.342536, 0.524458
0.171827, 0.900844, 0.263407
0.0123496, 0.911538, 0.198053
0.31412, 0.468997, 0.804504
0.278367, 0.337875, 0.97194
0.00989725, 0.574536, 0.513425
0.722229, 0.966817, 0.837234
0.225524, 0.231355, 0.438017
0.928587, 0.109141, 0.245851
0.0196674, 0.694677, 0.113292
0.96264, 0.502354, 0.898846
0.182651, 0.743922, 0.153841
0.919813, 0.663881, 0.608966
0.565721, 0.955837, 0.739317
0.637105, 0.703839, 0.572965
0.358494, 0.567699, 0.0448571
0.738216, 0.750401, 0.238688
0.246849, 0.406736, 0.0123
0.894521, 0.231913, 0.304585
0.138511, 0.910886, 0.18895
0.179515, 0.973005, 0.0678034
0.471547, 0.233889, 0.620327
0.540739, 0.526221, 0.981928
0.6699, 0.68584, 0.115103
0.789201, 0.161711, 0.607951
0.918983, 0.0462753, 0.605533
0.306211, 0.588635, 0.402991
0.733418, 0.900353, 0.326563
0.687558, 0.622746, 0.971871
0.974986, 0.991362, 0.638198
0.421859, 0.770778, 0.556023
0.79918, 0.577191, 0.588899
0.877685, 0.676426, 0.709139
0.126568, 0.0436107, 0.146728
0.448409, 0.473309, 0.631382
0.225487, 0.260291, 0.172536
0.50588, 0.406438, 0.720875
0.245054, 0.0903194, 0.84795
0.571465, 0.589649, 0.322957
0.174842, 0.487627, 0.917236
0.150936, 0.819797, 0.0289531
0.673576, 0.547886, 0.107227
0.176399, 0.0956625, 0.0492849
0.0960888, 0.112524, 0.908552
0.00263834, 0.424527, 0.497641
0.828885, 0.886158, 0.407533
0.430388, 0.973551, 0.175026
0.378096, 0.181215, 0.206934
0.892218, 0.476396, 0.245101
0.674064, 0.267175, 0.118785
0.957555, 0.641535, 0.51321
0.863487, 0.690489, 0.751502
0.0460699, 0.0108643, 0.524051
0.730822, 0.371536, 0.987621
0.00328385, 0.572096, 0.181147
0.17694, 0.275071, 0.585683
0.70894, 0.506318, 0.399523
0.602271, 0.812697, 0.107514
0.551713, 0.977911, 0.200528
0.117426, 0.397595, 0.0110688
0.529157, 0.46219, 0.0139916
0.661203, 0.529003, 0.278675
0.663806, 0.75892, 0.264928
0.278836, 0.103801, 0.734327
0.0540756, 0.586637, 0.948175
0.419386, 0.0663433, 0.565974
0.636549, 0.311266, 0.53753
0.00830372, 0.520249, 0.377128
0.493644, 0.372535, 0.466748
0.081489, 0.952709, 0.0226904
0.0753653, 0.804109, 0.134332
0.664105, 0.281037, 0.292899
0.262817, 0.106206, 0.998638
0.16914, 0.0691457, 0.296736
0.90307, 0.786003, 0.81828
0.594249, 0.894127, 0.188206
0.186962, 0.425703, 0.505079
0.149954, 0.932899, 0.559048
0.217576, 0.267453, 0.458657
0.717639, 0.270487, 0.311339
0.120805, 0.375385, 0.910272
0.710445, 0.71311, 0.97916
0.749657, 0.745055, 0.891154
0.957963, 0.704432, 0.324498
0.237855, 0.606591, 0.613258
0.759173, 0.961892, 0.0484063
0.206478, 0.502361, 0.173388
0.990254, 0.849405, 0.510919
0.661556, 0.224813, 0.635325
0.835703, 0.274859, 0.424679
0.00392178, 0.399628, 0.257043
0.339345, 0.0971262, 0.466415
0.965242, 0.475053, 0.197705
0.122132, 0.291571, 0.828689
0.894909, 0.115786, 0.957275
0.656375, 0.206216, 0.831495
0.472822, 0.821476, 0.0113762
0.0629812, 0.547009, 0.32035
0.546706, 0.937213, 0.949402
0.476849, 0.218479, 0.153888
0.143623, 0.516518, 0.704422
0.492602, 0.121097, 0.626676
0.603991, 0.765735, 0.381383
0.843575, 0.867125, 0.230223
0.448719, 0.86166, 0.696161
0.795117, 0.264576, 0.886377
0.622042, 0.0757412, 0.978868
0.275071, 0.713737, 0.822456
0.615951, 0.821354, 0.903442
0.991648, 0.723527, 0.559071
0.901609, 0.931854, 0.114055
0.778845, 0.757879, 0.860492
0.787085, 0.975176, 0.511287
0.0744292, 0.550817, 0.955169
0.837632, 0.52764, 0.894596
0.762744, 0.140915, 0.0513031
0.303943, 0.395739, 0.758443
0.309498, 0.563031, 0.874106
0.136946, 0.259397, 0.964122
0.67467, 0.535209, 0.272266
0.489368, 0.332645, 0.248407
0.556594, 0.7794, 0.377902
0.235224, 0.803099, 0.0972527
0.310758, 0.251974, 0.783327
0.0511972, 0.990482, 0.925167
0.153143, 0.513475, 0.370558
0.737085, 0.0441721, 0.554576
0.471493, 0.453949, 0.962339
0.148558, 0.586718, 0.475473
0.208319, 0.0909275, 0.957903
0.476376, 0.466459, 0.355439
0.936931, 0.650973, 0.660414
0.521873, 0.326617, 0.250308
0.591756, 0.313011, 0.14638
0.837061, 0.0973903, 0.36832
0.320119, 0.0995799, 0.0582269
0.13626, 0.568302, 0.874524
0.265836, 0.488339, 0.581487
0.942515, 0.738306, 0.011563
0.326464, 0.992255, 0.431379
0.592387, 0.808036, 0.908357
0.159288, 0.687485, 0.740459
0.451936, 0.891623, 0.979853
0.206035, 0.0425308, 0.856728
0.210457, 0.704613, 0.442406
0.218913, 0.329847, 0.445173
0.231824, 0.231231, 0.215617
0.464104, 0.264575, 0.382895
0.138728, 0.166741, 0.268181
0.814855, 0.791924, 0.744294
0.67889, 0.0897738, 0.730577
0.341967, 0.22181, 0.374678
0.766582, 0.817657, 0.96148
